tweet_id,tweet
407992689225773057,"RT @TroyMV1 im sorry, im not sexist, but i'd be scared to have a woman running the country. women are too nice."
407992802606211073,Are you even a real person? @awesomeadanxd I'm not sexist. But Men are superior to women.
407992874416865280,"Yes, you are. @KenBest I swear I'm not sexist but watching girls basketball usually makes me want to shoot myself in the head"
407993227040415744,Have a feeling u'd find s'thing 2 complain about. @Hheath10 wouldn't care if she was just an average ref but she got it all wrong #notsexist
407993460096897024,Yeah bc military battles = RIVETING @AndrewMNorton I'm not sexist at all but reading about the social advancement if women is so boring.
407993575712894976,A classic! @RyanWHuck For those that care I love women im not sexist. I make jokes. Sorry.
407993800494047232,Like computer programming? http://t.co/RXBeH9zwA0 @TannerLeeCook Im not sexist butttttttttttttt I don't fuck with womanly jobs
407993922497945600,http://t.co/hBBh4lcCqs @TJBernasky im not sexist r anything but i really dont feel comfortable having a female BARBER cut my hair ever again
407993981063020544,You are a true savant. @tropicalcoffin when i play mortal kombat i only pick girls im not sexist i just like boobs
410204717529038848,RT @DemaMatar: I'm not sexist but I prefer male professors over females.
410204718703448064,RT @bigballzrevilla: I'm not sexist but every time I get road rage it's because of a #Woman
410204774735179776,RT @SClowers6: I'm not sexist but I don't agree with women on sports shows that talk solely about men's sports.
410204801163460608,RT @KeatonRich: I'm not sexist but I hate when certain girls tweet about football when I bet they think offside is a seasoning.
410204938262695936,"RT @LoloKurth: I'm talking football with a girl, this is weird. #sorry #notsexist"
410205112112381952,"RT @Omg_Mitch: I'm not sexist, but sexist jokes are funny"
410205178546376704,"RT @HAULINBASS25: I'm not sexist, just saying guys are tough all month, women are tough for 25 days of the month and then complain they are…"
410574591354892288,"RT @B_Willy2013 Any real man knows, that being able to cook is one of the most attractive qualities a your woman can have. Hahaa #notsexist"
410574723026661376,YOU'RE SO POPULAR @isaaaacdavid Just snapchatted every girl in my phone and told them to make me dinner. Lol #notsexist
410574843688415232,"*yawn* @Eminent_dude Im sorry but women cannot drive, call me sexist or whatever but it's true."
410575630002946048,"Time machine broken again, Socrates? @captain_coook you can call me sexist and maybe thats true but i dont think a woman should be president"
410576223379533825,"""Radical""? lol no @David_i_think Call me sexist. But a girl playing bf4? Lol no"
410576547293048834,"Why yes! @PatrickEheM Call me sexist, biased, or whatever. I seriously think terrible driving is passed down through the Y chromosome."
410576848997740544,"Too bad they won't take you! @the_CRISPY_man Call me sexist all you want, but I'll take a woman who can cook over one who can't ANY DAY"
410577155051900928,"Can't talk w/males, can't grasp anything more complicated than a video game. @Dylan_Vadnais24 Can't talk sports with females..call me sexist"
410577292671217664,"Now that's the weird brain-destroying sexism I'm talkin' about! @JoeGallois Call me sexist, but women are not good at high fiving each other"
410577414234714112,Good thing you'll never get the opportunity. @ItsJonTyler I just don't feel safe driving with any girl call me sexist
410577588759699456,"So I assume you won't be having children, because that is a 24/7 job. @AlexDramaAklilu call me sexist but my wife will not have a 9-5 job."
410577874626682881,"Not even Misogynist Magnetic Poetry is this cliche. @captain_coook @YesYoureSexist get back to the kitchen, slut."
410828983731617792,"Because fat men and fat women have equal opportunity in this world, right. @Carlozaffino I'm not sexist so I will call you fat if I please."
410829189776826368,"WHOA, a rare shit gem in the sewer. @Brettonme I'm not sexist I just really hope I don't have a daughter"
412646376346898432,"RT @BJDGAF I'm not sexist, but girls shouldn't wrestle"
412646551148716032,RT @CharlesClassiqk: sorry I'm not sexist BUT there is a double standards there's certain rules for dudes and there's certain rules for fem…
412646750327824384,"RT @HenryBeans It was the best of times, it was the worst of times. But she had amazing tits, I gotta say. #notsexist"
412646825275842560,"RT @Peyton_Drinking: #NotSexist but is Erin Andrews the most average looking ""super talked about as a hottie"" ever?  Totally fine sports re…"
412646845274259456,"RT @jamesy_cuv: The best part of a woman's body is their hands, simply because they can make sandwiches and clean shit with them #notsexist"
412646984084750336,"You're a fucking asshole. @andrewbossvoss Eh, seems about right... #notsexist http://t.co/ajbW13kK2p"
412885967410720768,"@SexKittenParty @YesYoureRacist Wow, no, okay, do not compare the word ""whore"" to the n-word."
414241855128498176,RT @FG2k20z3: Im not sexist but women do not belong on ESPN as analyst or commentators!!!
414241877584777216,RT @_oimatewtf: I'm not sexist but girls who have abs and all that nonsense are really not attractive
414241926486163456,"RT @JMontgomery94: I'm not sexist, but I've seen 5 pieces of the most dreadful driving this morning in this garage, everytime it's been a w…"
414241969846898688,RT @rking425369: Im not sexist but a girl should know how to cook! if i know how too then she should too just saying
414241978126069760,"RT @davidrobertsss: Sexism is horrible, I am not sexist, but the statement 'all men drivers are better than woman' is correct in every way …"
414467871293460480,"RT @ol_dirtymarco I'm not sexist, but I must admit the ""Women belong in the kitchen"" jokes were worth a chuckle."
414468033596227585,RT @KinnleeB: The FIRST ever Man vs Woman MMA fight is taking place this weekend in Brazil. Like for real? This should not happen #NotSexis…
414468083659452416,RT @mrdangdang Evan Fornier needs to grow some facial hair because he looks like he belongs in the WNBA. #womanly #notsexist #justtruthful
414468222427996160,nope. http://t.co/5a8IkX8Jup @nzzml @amirashaa #fact women talk 3 times more than men #NotSexist
414468390938349568,RT @nathanbonter21 I'm sorry but I can't handle women commentators or women talking about sports on ESPN #NotSexist
414468550112198656,"RT @GabeMiller22 I'm not sexist at all, but woman sports analysts shouldn't be a thing"
414468693737750528,"RT @NoCoolKnickname I'm not sexist and I'll probably get in trouble for this but, Women werent designed or created to be alone"
414468905755635713,"You should be locked up, you sociopath. @ninjaphi To prove I'm not sexist, I'm going to punch a women in her face"
414469495030161409,"You are awful. @TheOnlyJHarris WOMEN SHOULD NOT DO PLAY BY PLAY FOR MENS SPORTS!!!! IM NOT SEXIST, IT'S JUST FACT. THEY ARE AWFUL."
414469654107525120,RT @GrahHarwarddd Call me sexist but I can't stand females being announcers for male sports.
414469743911763968,RT @D_Copee Call me sexist but I don't trust woman drivers .. Or atleast the woman in my family
414469837209882625,RT @ben_thomas93 Call me sexist but really don't find female comedians funny at all
414469984480268288,You're a horrible parent. @jrdrury13 Call me sexist but my son can do whatever he wants lol my daughter not so much
414844977764519936,RT @ChadT35 Female comedians aren't funny #notsexist
414845063055675392,"Ugh, I can't. @Stevobrooo Nothing quite as degrading as a man using a feather duster. #GenderRoleShock #NotSexist #JustManly"
414845908610580480,"RT @_chonz Call me sexist, but I couldn't watch a women do standup if my balls were an inch from the bandsaw."
415244982597861376,"RT @joe_kriz Not sexist, but it's hard watching a game when there is a female commentator."
415245031708962816,"RT @kellixbrown I'm not sexist, but I really cannot stand women sportscasters. #sorry"
415245149703135232,"*vomit* @j_degeorge I'm not sexist by any means, but no woman should ever be allowed to announce a football game #KnowYourPlace"
415245256494313472,RT @IanPipebomb Beth Mowins voice annoys the living hell out of me. #mute #espn #BeefOBradysBowl #BeefsBowl #notsexist #justsaying
415245373490225152,RT @theJPDH @Lukeyjuke the majority [of bad drivers] are women right? #observation #notsexist
415245642995224576,"RT @atchley62 Call me sexist, but I really don't like when women do the commentating for football games."
415245685428985856,"RT @Tcrawford714 Call me sexist, but I don't like watching football with a female commentator"
415245815204966400,men should men. @Mic_Ross Dumb women call me sexist... real ladies respect the traditional values.. men should men and women should be women
415259050759041024,"@theJPDH ""the majority of shoppers are women, there are some bad cart drivers out there, hashtag not sexist"" Nice try."
415719937525551105,"No, because math is hard! @theJPDH @YesYoureSexist two and two does not make five, you know that, right?"
415720056719290368,"Only if you have privilege. @Snoogens_604 Im not sexist, racist, or have contempt for handicapped people, but a funny joke is a funny joke"
415720177435570176,RT @BoleynButtz: I believe in equal rights there for am not sexist but women's reaction times &amp; general awareness 2 whats going on whilst d…
415720705267744768,Apparently you are not following the many misogynists I RT @Ben_Humes Why is everything for girls or related to girls on Twitter? #NotSexist
415720933341417474,"SO HILARIOUS U WRITE UR OWN MATERIAL? @JesseElJefe A lot of ppl call me sexist. But those ppl are women, and their opinions don't matter."
416069082325061632,If she was emotional you'd blame gender too @oglefro I am not sexist... But I hate women announcers... They try to sound to analytical...
416069167091949569,RT @BarrettWatson27 I'm not sexist but I cannot stand when there's a woman commentator talking when I'm watching sports.
416069222683271169,RT @Joseph_MC3 I'm not sexist but it's extremely hard for me to listen to a female vocalist
416656673558638592,RT @TheDonTwon Im not sexist but feminist piss me off..
416656781272551425,"""girls"" @Dehner07 In usually not sexist, but girls are refs in the NBA ? Wow."
416656929713164288,"RT @jcantrell12: For the record, I'm not sexist. But if you can prove me wrong about female comedians, I'll make a formal apology to the wo…"
416972490972221441,LMFAO @BrandonHonaker1 LMFAO who cares about the women UFC title match not sexist but seriously no one cares lol.
416972627274506240,RT @RyBen3 I'm not sexist: but I do not like that the first game where two women are Linesman is the BYU game. We always have luck like this
416972648048889857,"RT @RyBen3: @LJoyce11 my comment was sexist, but I'm not personally, always a sexist."
416972838336086016,"RT @KhalilAOfficial First, female sports. Now we have female refs and female announcers...what has life come to...#NotSexist"
416973028816220161,"RT @ElderAwesomeish: Some ppl call me sexist cuz I don't want my wife to ever work. I want her to stay home and clean, raise out children, …"
416973275520962560,"@ElderAwesomeish ""relax afterward"" &lt;-- so after a standard 8 hour shift of child-rearing and housework you take over, or when she's dead?"
416973400720961536,"RT @ElliottVKay Call me sexist, but I'm just not comfortable with ladies reffing football."
416973461097967616,"RT @ElleDunc Call me sexist, but I preferred COD without this stupid chick."
416973522364149761,RT @WLeM32 Call me sexist but I do not like girl refs for football.....
416973641977315328,HAHA WHAT @AbeAmas Call me sexist but I still don't like how the main character of legend of korra is a woman. It just doesn't feel right.
416974351028604928,"In @AbeAmas's version of Legend of Korra, the main character is Mako and it's a story about hair gel and filing routine paperwork"
417388153092063232,RT @kristc67 When a girl looks more buff than me... #gymtime #eeew #notcute #notsexist #justscared
417388284055023616,RT @GrahamInglish Hahahaha I'm sorry but if you watch Women UFC fights kys #NotSexist #ItsJustWeird
417449126037442560,RT @coltonodoherty I hate it when girls are in a bad mood so what i'm trying to say is I hate girls
417449824674258944,"RT @hadyn1878: Hate girls who think they're really hot because they get with a different person every week, when really it's because they'r…"
418190908161409025,RT @NoahRough I swear I'm not sexist but about 90% of girls are terrible at video games. Maybe it's just my sister though.
418191172691980288,Damn cyber Saudi-adjacent nations @jaxblaster Sorry im not sexist but listening to a eoman calling a football game drives me nuts.
418191367995535360,RT @stephaybabes Not sexist but i think male comedians are funnier than female ones. http://t.co/0nRJQFuzxI
418191478418972673,RT @polovelli: Not sexist but women tend to be late for every event regardless of the race it prolly in their genes. Need some mutagens in …
418191595150663680,"So you're sexist AND racist. @ImSandeshJain Not sexist, but women in Burkhah scare me. Totally."
418191664545402880,RT @LoweryJake I'm not sexist but holy shit women drivers are awful!
418191905881464833,A hit with 5-year-olds @adnan_bahatti55 Don't treat women like an object. It doesn't like it... #JK #NotSexist #SorryNotSorry
418192055815241728,RT @_buttersnips I'm not sexist or anything but I hate when women do commentary on sports.
418192323122446336,"RT @Matt_McCabe7: I'm no sexist but the last thing I wanna read about is women's, football or cricket on the sky sports news app! #controve…"
418192899906338816,"yeah so annoying how they're doing their jobs @Dean_Carr Call me sexist but woman football commentators annoy me so much, they never shut up"
418193058153263104,"RT @jaykyew Call me sexist, but hearing a woman do play by play for a football game just sounds off to me"
418193142139998208,"RT @BMKT8 Call me sexist or whatever you wish, but for some reason i really hate when girls talk about football."
418193364048019456,"Yeah, the ones you're with, for some inexplicable reason. @Jay_FJ Go ahead, call me sexist. Inept women. http://t.co/0OAHeJ4CDm"
418824952767213568,RT @GNSL_22 I'm not sexist for my opinion on women drivers.. I've just experienced it plenty of times.
418825084275417088,RT @blackocracy: I'm not sexist or anything so I hope no single broad try to swerve me but... a woman's ultimate position is to be by a man…
418825364131954688,Fundamental understanding of meaning fail @DonivanGray I'm not sexist or anything but EVERY girl is crazy no exceptions.
418825902621859840,"There's that P600 spike #MMNsexism @Gwbear7 Only females recognise the ""final spin"" on a washing machine full of clothes #NotSexist #Fact"
418826551489097728,RT http://t.co/3bvazJfhS4 @CyCopplelops Call me sexist but men will always be superior drivers
418826680233230337,"You're also ableist and a damn waste. @InKYweTrust Call me sexist, idc. But when girls fight, your argument just sounds retarded."
419586095060230144,RT @elya_halim I am not sexist. But i am becoming one when i am driving.
419586150605402112,No way that's sexist at all! @Abdul_a95 I'm not sexist but female characters in TV shows are 99% usually the most annoying character
419586276057038848,"How unfortunate that no one cares what you think. @E_B_A_H__3 Im not sexist, but football ain't meant for women"
419586439471321088,"You know we're 50% of the population, right? @ChristianCraw4 I'm not sexist but I do feel there are too many women on ESPN #notthesame"
419586551551492096,RT @SocraStEEEz: I'm not sexist but straight up the world is not ready for one of the most powerful and influential countries to have a wom…
419587060358324224,"RT @DyslexicDwarf I'm not sexist, I'd just prefer it if she was making me a sammich, instead of reading Twitter."
419587239341867008,"RT @Arsenick3 I'm not sexist, I follow some very well informed and knowledgeable female fans but the comment was daft!"
419587431990439936,The least funny sexist unjoke there is. @unicatbirdwhale make a sandwich :o #notsexist
419587708101480448,"RT @Jackie_boyyyyy xbox's were designed for boys and make up was designed for girls, get the idea #notsexist #promise #lol"
419587822383689728,"RT @ahall012 If you are a women,and this is no sexist comment directly, and we are watching football just don't talk unless my team scores"
419587899319787520,RT @EBeisner @ahall012 I agree with you!! I would rather brush my teeth with sandpaper then watch football with a girl!!
419588783521030145,We've got a regular Wordsworth on our hands here @E_B_A_H__3 @YesYoureSexist how unfortunate get tf off my mentions
419590343546261504,RT @Arsenick3: @YesYoureSexist saying something enforces a stereotype isn't the same as stereotyping #JogOn
419590472223297536,"@Arsenick3 ""I'm just selectively highlighting women who meet the stereotype I'm fishing to confirm. HOW IS THAT SEXIST"""
420041790205349890,"RT @BenOX4D I'm not sexist, but when a woman presents a football show I just can't take her seriously."
420631812902096897,"RT @RCrowster: I'm not sexist, but females lately are just dumbing down. Please focus on your brain and your soul than you do on your body …"
420631875921514496,RT @JabzzSalam Not sexist but girls on twitter aren't funny
420632141706170368,RT @CoryBeats @BlacckGall I don't ever want a female talking while football is being played #notsexist
420632216406720512,RT @JoeParker45 Not sure women's darts should be on tv unless these too are just really bad! Seen better in the pub #notsexist #justshocking
420632322992394240,"RT @_JackBarlow: Some women generally have a good knowledge of football, but can't fucking stand when they know shit yet think they know an…"
420632359382175746,RT @joeyramos67: Something about women commentating on football really fucking bugs me #notsexist  #dotheyreallyknow or #readingaprompter
420632903781855232,SO EDGY @Thecolouredkid_ I'm no sexist I'm just a realist and can't make sense of some of the shit we do as a society
420633053317169152,"RT @Po0le_Boy: Call me sexist, but if you're watchin Bachelor over the Nat.Championship just proves you're not a sports fan no matter whose…"
420633145281507330,"what @TheRobotard8000 call me sexist or old fashioned, but the new trend of dudes taking alimony is shameful and utterly unmasculine."
420633339540680704,And yet antique furniture... @Rojdarabbit Ladies...If you've been around your price goes down. Call me sexist but u know it's true. #joke
420633584794222592,Using it to communicate our humanity? CHICKS MAN @lonelybanana9 Don't call me sexist because we all know how y'all girls are with Twitter.
420634203273707520,"There goes your attempt at an ""I'm such a deep dude"" persona. @Thecolouredkid_ @YesYoureSexist suck my balls hoe"
421038669902794752,RT @NathanWassihun I'm not sexist but BITCHES CANNOT DRIVE
421038721316581376,RT @asher_budd I'm not sexist but there's not a single women's sport I can stand to sit through
421038832444657664,"Only 2 oppressions. @Prattsays I'm not sexist, but I just remembered why I hate feminists. Unless you're Black orJewish please stop whining."
421039079182974976,"RT @fairbairn77: I'm not sexist or anything but...(no really i'm not, hear me out) if you're a female comedienne you have a lot to do to ma…"
421039249241014272,Gonna go out on a limb here and say you're actually both. @JakePowles I'm not sexist or racist. Just observant.
421039456523522048,"RT @BenjiLaw1: I'm joking when I tell a woman to make me a sandwich...but if I want spaghetti, bitch better make it. #NotSexist #Spaghetti …"
421039578858799104,"RT @ben_sulley I don't care if people call me sexist, I don't find female comedians funny"
421420517552168960,"RT @JustMarn Im not sexist, but When it comes to learning i prefer a male .. All my fave teachers were male."
421422445585657856,"@inkiebird @JustMarn direct quote from OP: ""When it comes to learning i prefer a male"" so nice try"
421474211878940673,"RT @robertosamalia: @YesYoureSexist um I mean teen/young adult books, yeah there's Harry Potter and Percy Jackson but that's about it. Sorr…"
421474233328611328,"RT @robertosamalia: @YesYoureSexist if I was sexist my retort would be, ""make me a sandwich"", but as I'm not ill just forget about y'all in…"
421743767423426561,RT @McGorrigan I'm not sexist but woman's football makes me feel sick
421744082742804480,RT @DJP_3 Women are really bad drivers. #notsexist #sorryitsthetruth
421744235935580161,RT @BrianRienecker Call me sexist but I just can't stand women auto journalists. Something just isn't right about it.
425483093688852480,RT @JRamirez_3 I'm not sexist... But why the heck do I have a girl as my personal trainer..??
425483369330135040,RT @ExclusiveGinger I'm not sexist but most girls = bad drivers
425483429921050624,"Repeat a lie often enough, etc. @luchi_55 I'm not sexist, but girls aren't funny."
425483568144322561,"RT @vsvpgoblin I'm not sexist, but some bitches can't drive for SHIT."
425483616299130881,RT @ConnellyBock Im not sexist but I hate woman sports commentators
425483703125413888,RT @DOCTOR___J I swear I'm not sexist but get these ladies outta here when it comes to football
425483806909276161,RT @DoctorJ09 Not sexist but I really dislike women announcers!!
425483845324902400,RT @ryangowan29 I'm not sexist but i hate serving women! They're so unbelievanly fussy about their drinks
425484027538059264,"RT @peterWSP15 LOL and no fucking doubt, I'm not sexist but especially girls, no respect for men what so ever (well most of them)"
425484251409031168,RT @charlwhat HOLY FUCK IM NOT SEXIST BUT ALOT OF WOMEN CANNOT FUCKING DRIVE
425484536613335040,RT @loganbrown64 It's good to talk with your wife but it's so much easier to say shut up n make me a sammich #notsexist lol
425484699574611968,HAHAHA I GET IT BAIT AND SWITCH @StrosDude9 What is one thing I care less about than soccer? Women's soccer. #NotSexist
425484802393784320,RT @_els_7 Women's tennis is of a good standard #shitnoonesays #notsexist #stillenjoywatchingivanovic
425729860716093441,RT @MrSorrentino_ Oi I'm not sexist but I swear to god only like 2% of the women population in London know how to drive properly ffs.
425730411239440384,"RT @EmmaKallenbach_: @HarryFremantle @TheJordanDenton it's true, women's sport is awful, it lacks so much quality... I'd rather watch men's…"
426105940383764480,"RT @kohfuckyourself I'm not sexist, but Feminists make me sick in how they go about fighting for equality. Sorry."
426106193057042432,#bizarresexism @LifeOfStrife I don't know why buy I find a hearty handshake between two women to be very awkward. #notsexist
426106275307335681,News flash: It's not for you. @_REDDY71 A word to all the ladies in very short skirts or shorts this summer - 'Thanks'. #NotSexist #Grateful
426106457163968512,RT @A_Truth94 Call me sexist I don't care but a Pakistani girl should know how to make Roti
426106502290501633,"No one cares @IkeMahrer6551 call me sexist, but i hate to hear girls argue bout sports"
426106653386096640,RT @terrwill09 Call me sexist but I don't like women commentators on men sports
426106690702807041,RT @christoph_welsh Call me sexist but I do not like female engineering teachers
426965972612706304,"""Simple things please simple minds."" @pumpkinking39 I'm not sexist but dammit, the best jokes are."
426966167836561409,LOLOLOL @babaaibrahim the bitch was driving it. God damn I'm not sexist but that is not a car that should be driven by a female ever lol
426966405339029504,:D @nkrause11 Dudes who go to culinary school: #why #findawife #notsexist :)
426966514353180675,RT @Addiecfc: Grow myself some tits or put on a slightly foreign accent then I might get a foooking job #notsexist #notracist #maybejustali…
427958402757574657,"RT @4boardman I'm not sexist, but women comedians aren't funny at all"
427959016044507136,"Yeah they're totally just rain vaginas @pjbish @Pocolow a man with an umbrella, just doesn't look right. I'm with you bro. #notsexist."
427959084348739585,RT @ryland_foster watching the mens slope style is way better than watching women's #notsexist #justsayin
427959377710952448,"Self-aware sexism = still sexist! Magic! @farinjini @micaleel Pizza for dinner? I'd say you need a wife, but twitter would call me sexist."
427959480089710592,Call me a misandrist but men in hardware stores amirite @iMudassir Call me sexist but shopping with women can take centuries &gt;.&lt;
427959553930448896,"You have a problem. @bradwall3 Call me sexist, but I just can't enjoy a game as much with a woman announcer calling it"
427959766019608577,So you're sexist AND have no taste. @_ChrisNichols Call me sexist but I have no desire to see a stand alone Wonder Woman movie.
428379692307992576,RT @HeyItsReecie Ok so i hav a girl replacin my battery its kinda strange......#NotSexist
428380033493635072,RT @IWantMooro: I'm sorry. Call me sexist but women shouldn't get involved with football. I've made an oath never to take a bird to the lan…
428647157478850560,Men giving their opinions............:\ @OliPaterson I'm not sexist but; women playing poker........ :/
428647232976338944,RT @Laarrma im not sexist. but... it does bring a tear to my eye when i see a woman successfully reverse into a parking space.
428647359203926016,"@Laarrma Why, because she backed straight into your balls? Because that's what I would do, with scientific precision."
428647427332005888,"Please do! @TomFordyce1 Women's t20 cricket, I'm not sexist but I'd rather kick myself in the eye"
429033989270036482,"And when they're all PMSing at the same time LOL @FSenkiw I'm not sexist, but I can't work with 5 female managers at the same time anymore"
429034265896972288,"GOLD @cartermontg Just heard someone say ""feminists are fantastic"". I'm really hoping I don't hear that ever again. #notsexist"
429034428623355904,"I hope Twitter rips you a new one. You make me sick. @jimboslice_13 @ry_casper ""how to discribe rape. His dick was hungry!"" #notsexist"
429355841389481984,RT @jimboslice_13: @ThelmaSleaze @YesYoureSexist HAHAHA. Sad people don't have a sense of humor these days. At least you are passionate abo…
429356039096389632,"@jimboslice_13 Rape culture is not about ""sense of humor."" It is about silencing, shaming, and terrifying women."
429391583956320256,"RT @jimboslice_13: @YesYoureSexist so what you are saying is, only women get raped? Never knew rape was a culture either. Good to know."
429391627237351424,"RT @jimboslice_13: @YesYoureSexist you insinuated twitter raping me yesterday. Also saying only women get raped, that is sexist. Little bes…"
429391967022088194,"@jimboslice_13 ""Never knew rape was a culture"" well COLOR ME SHOCKED to find you to be as ignorant as your 1st impression implies"
429392413015035905,RT @stdan99 Call me sexist I guess but I just can't do female commentators wanted to watch #CINvLOU but watching #FLAvMISS instead
429392516933120000,RT @Stef_C_80: Call me sexist but this is exactly why girls should not be taking serious with football! 3nil down and she's smiling http://…
429759553274531841,RT @AverageSpursfan I'm not sexist but fuck me half of the women yids on Twitter are fucking clueless
429759601332846592,RT @Sam_Evs23: Im not sexist but most women today will take up all the best seat in the pubs/clubs when they have no clue what's going on #…
429759673491652608,BELIVE @PatSayDat I let females know they don't run shit round here. I'm not sexist but I do BELIVE in showing respect where it's due.
429759771894235138,"RT @patrick_fish3 Im not sexist, but 2 girl refs. Really"
429759911069618176,"RT @URBINA52 @my_sweetness_ I'm not sexist, but show me a good women driver... One in a million lol"
429760195409887234,RT @jkronenwetter18: Call me sexist or a pig or whatever but the only 2 women that should be allowed to do anything with sports: Erin Andre…
429760251982651392,RT @jkronenwetter18: @brirourk like they honestly know the most of any women at ESPN. They also just happen to be the sexiest
429760706649407488,"@jkronenwetter18 I'm sure the commentators you DON'T find attractive make less money, because your opinion matters so much."
430113978321096704,RT @gottaCOPEwithit I'm not sexist but women in letterman'a jackets look so weird to me
430114180117434368,RT @pauleldridge2 I'm not sexist but I can not stand women commentators
430114215437672448,RT @bennyd40 Not sexist but I'm getting a little tired of female announcers.
430115010262482944,"RT @jonny_stallone: Call me sexist when it comes to football idc. I hate when girls put up a pic of a ""hot"" guy and thats the team they're …"
430115322348052480,"http://t.co/ht4FBQ6zUT @maizerage13 ""@trutherbot: http://t.co/O9AeJP6JR8"" call me sexist idgaf, but this is true"
430115399103832064,"That's the definition of sexism??? @CepedaAriana Call me sexist, I just feel men &amp; women have their appropriate roles in life"
430137604361576448,"RT @maizerage13: You sound dumb end of story, quit crying and making a big deal of little things tf @YesYoureSexist"
430474206355021825,10-to-1 odds this guy faints after one punch @AaronObviously I'm not sexist but girls can't fight and if you think you can you need to stop
430474347434618880,"""Females"" and ""guys."" @AwkwardEP I'm not sexist but a lot of females lack true logic sometimes. A lot of guys are just dumb though."
430474597092167680,RT @IsaiahBlood Peyton Manning need to change his name to Peyton Girling. Because that's how he's throwing. #nooffenseladies #notsexist
430474658324819968,RT @cpham_15: Girls that are cheering for a team bc they think one of the players is hot need to get back in the kitchen #NotSexist #JustTh…
430475008586969090,"RT @sensip40 Call me sexist but the true definition of a #goddess is a good house wife &amp; mother who also has good health,looks and physique"
430475044632805376,RT @sensip40: The broken ladies of my and younger generations fail this description in one way or another. And the men are to feminine to d…
431094020727513089,"Wow, you're a huge asshole! @JonTaylorr I'm not sexist, but women's football should be in the Paralympics."
431094293596352512,"Judging by your username alone, yeah, you are. @skateparkslut I'm not sexist, but I really dislike the majority of teenage girls"
431095078929453056,RT @metin_gozde I remember when I used to refuse to get on the bus if a woman was driving it #NotSexist
431098754947506176,RT @alexxxarich: Go ahead and call me sexist but scandalous women are wayyy lower in my book than scandalous men. Mainly cause I want to be…
431098855732432896,@JohnJohnisKilla Call me sexist or whatever it is but there's a BIG difference 2 guys and girls there is no equality in ability in general
431098953828802561,RT @KingAreed: Call me sexist or whatever but if ur my gf/woman/wife keeping the house(exception our room) laundry &amp; folding clothes is a M…
431489639686221824,RT @_katieorsini not sexist but female comedians are so shit
431887190671364096,"RT @bazjayuu: @rachdancey @joanne_pardoe @tracci74 typical female, wants everything :-)"
431887315632275456,"RT @LobnaTM of course there are exceptions, but women are bad drivers. I'm sorry but it's true #NotSexist"
432288923016912896,RT @RobDurbinn I'm not sexist but women rappers are a bigger joke than the WNBA
432288957850583040,"RT @basyoni95 I'm not sexist , but a lady Assassin just isn't right .. #AssassinsCreedLiberation"
432289012317814784,RT @rfc884: I'm not sexist but I bet if I had one month of training I could do all these snowboard tricks the girls are doing and I've neve…
432289216915972096,RT @Bilal_Ali90 Not sexist but these Asian girls hu cant cook..yall better find a good divorce lawyer
432289525251846145,"RT @David_Franzen13 Call me sexist if you'd like, but I just cannot watch women's hockey. So boring."
432289553659854848,"RT @Jus_HollyWood Call me sexist but 98% of y'all women cannot drive man, and 100% of y'all read this and said ""not me"" in y'all head"
432289600736735232,RT @Integrated_me Call me sexist but BJP male volunteers are more intelligent than female http://t.co/WaIYyTxIWb
432289660513951746,RT @ZoeHarris9 Call me sexist but watching women play rugby is just plain wrong #weird
432289734769901569,I don't think men should be allowed to have opinions. @Rhace138 Call me sexist but I don't think women should be allowed to grow beards
432642452474703872,"RT @mugnezee Not sexist , but watching girls ice hockey is really painful .. What are you doing ???"
432642482921144320,"RT @trippr13 Not sexist but, I can't listen to a woman talk about men's basketball #ainthappenin"
432642814556372992,"Who gives a flying fuck? @Rhace138 Again, call me sexist but men shouldn't get lower back tattoos"
433005589635940352,"Says more about you than about them. @WizardryOfOzil I'm not sexist, but a female standup comedian has never successfully made me laugh."
433005891189612544,RT @KBrnnr I'm not sexist but that female ref just made an awful awful call that could cost the Magic the game. Bunch of garbage that was!
433005935099789312,RT @ShaunMichael80 I'm not sexist..but man Women's Basketball on ESPN is unwatchable
433006265157943296,"RT @WizardryOfOzil: RT @YesYoureSexist: ""Says more about you than about them. @WizardryOfOzil"" not when my opinion is abnormally popular."
433076240128307200,"RT @WizardryOfOzil: @DeusExJuice @YesYoureSexist I have watched several female comedians on several occasions, to my memory I have not laug…"
433103082126196736,RT @MasonTillIDie: @WizardryOfOzil @DeusExJuice @YesYoureSexist - people are too damn sensitive lol
433409261377290240,RT @Bruns_ProV1 I'm not sexist but the Men's skill sets and abilities are just leagues above the women's. Much more entertaining. #Olympics
433409298895351808,"RT @stuartpaget5 Not sexist, but female football commentators just don't work, can't take it serious. Netball maybe"
433409375432998913,"RT @videogame554: I have no problem with woman being gamers, being in the gaming industry &amp; I'm not sexist but Anita is a fraud &amp; no one sa…"
433409616681000960,RT @screamingfuck I'm not sexist but I think sexism is hilarious
433409814874427392,"Need what he's smoking @RajAshok5 Being feminist isnt sexist BUT ASKING LAWS &amp; INSISTING THAT WOMEN ARE CORRECT ALWAYS, MEN ARE CRIMINALS IS"
433654942557958144,RT @No_Berger Woman's half pipe is hard to watch... I'm not sexist but this is brutal. One finished run in the last 6 athletes #iwanttocry
433654979358760961,RT @harry_t95 I'm not sexist but women's ice hockey is just naa
